Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.13,0,0.5329690274087859393380351304,0.532969027408786,0.532969027408786,0.532969027408786,0.532969027408786,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,4000064
0.14,0,0.5329628552425534247987756366,0.532962855242554,0.532962855242554,0.532962855242554,0.532962855242554,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,4307761
0.15,0,0.5329504300793532621524119701,0.532950430079353,0.532950430079353,0.532950430079353,0.532950430079353,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,4615458
0.16,0,0.5329440155964089897094269608,0.532944015596409,0.532944015596409,0.532944015596409,0.532944015596409,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,4923155
0.17,0,0.5329374815813063133764310414,0.532937481581306,0.532937481581306,0.532937481581306,0.532937481581306,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,5230852
0.18,0,0.5329308291045693764130880949,0.532930829104569,0.532930829104569,0.532930829104569,0.532930829104569,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,5538550
0.19,0,0.5329240592266592080516834405,0.532924059226659,0.532924059226659,0.532924059226659,0.532924059226659,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,5846246
0.20,0,0.5329171729980778476331689674,0.532917172998078,0.532917172998078,0.532917172998078,0.532917172998078,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,6153944
0.21,0,0.5329101714594832798215109428,0.532910171459483,0.532910171459483,0.532910171459483,0.532910171459483,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,6461641
0.22,0,0.5329030556417892343084140761,0.532903055641789,0.532903055641789,0.532903055641789,0.532903055641789,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,6769338
0.23,0,0.5328958265662748091911280791,0.532895826566275,0.532895826566275,0.532895826566275,0.532895826566275,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,7077036
0.24,0,0.5328884852446880077032726217,0.532888485244688,0.532888485244688,0.532888485244688,0.532888485244688,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,7384732
0.25,0,0.5328810326793460253247815742,0.532881032679346,0.532881032679346,0.532881032679346,0.532881032679346,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,7692430
0.26,0,0.5330961436240426341336086767,0.533096143624043,0.533096143624043,0.533096143624043,0.533096143624043,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,8000127
0.27,0,0.5333111292091058352686901768,0.533311129209106,0.533311129209106,0.533311129209106,0.533311129209106,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,8307824
0.28,0,0.5335260065018045264712101423,0.533526006501805,0.533526006501805,0.533526006501805,0.533526006501805,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,8615522
0.29,0,0.5337407925603769713580034557,0.533740792560377,0.533740792560377,0.533740792560377,0.533740792560377,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,8923219
0.30,0,0.5339554561562285875053991661,0.533955456156229,0.533955456156229,0.533955456156229,0.533955456156229,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,9230916
0.31,0,0.5341700304224563249121831270,0.534170030422456,0.534170030422456,0.534170030422456,0.534170030422456,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,9538613
0.32,0,0.5343844841128816840834413482,0.534384484112882,0.534384484112882,0.534384484112882,0.534384484112882,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,9846310
0.33,0,0.5345988342505763818987428121,0.534598834250576,0.534598834250576,0.534598834250576,0.534598834250576,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,10154010
0.34,0,0.5348130978500476412124599733,0.534813097850048,0.534813097850048,0.534813097850048,0.534813097850048,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,10461700
0.35,0,0.5350272597320715077480524663,0.535027259732072,0.535027259732072,0.535027259732072,0.535027259732072,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,10769400
0.36,0,0.5352412886164114305088279615,0.535241288616411,0.535241288616411,0.535241288616411,0.535241288616411,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,11077100
0.37,0,0.5354552497703367409991433772,0.535455249770337,0.535455249770337,0.535455249770337,0.535455249770337,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,11384800
0.38,0,0.5356690958044832524456060926,0.535669095804483,0.535669095804483,0.535669095804483,0.535669095804483,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,11692490
0.39,0,0.5358828597845354090182751594,0.535882859784536,0.535882859784536,0.535882859784536,0.535882859784536,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,12000190
0.40,0,0.5360965103976139766205414451,0.536096510397614,0.536096510397614,0.536096510397614,0.536096510397614,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,12307890
0.41,0,0.5363100806934240264894481324,0.536310080693424,0.536310080693424,0.536310080693424,0.536310080693424,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,12615580
0.42,0,0.5365235393432758799855708614,0.536523539343276,0.536523539343276,0.536523539343276,0.536523539343276,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,12923280
0.43,0,0.5367369193812284551672373383,0.536736919381228,0.536736919381228,0.536736919381228,0.536736919381228,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,13230980
0.44,0,0.5369501894631115989856276563,0.536950189463112,0.536950189463112,0.536950189463112,0.536950189463112,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,13538680
0.45,0,0.5371633826076629472120122990,0.537163382607663,0.537163382607663,0.537163382607663,0.537163382607663,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,13846370
0.46,0,0.5373764674555511314432928186,0.537376467455551,0.537376467455551,0.537376467455551,0.537376467455551,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,14154070
0.47,0,0.5375894770105118642187994824,0.537589477010512,0.537589477010512,0.537589477010512,0.537589477010512,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,14461770
0.48,0,0.5378023798983666089997310600,0.537802379898367,0.537802379898367,0.537802379898367,0.537802379898367,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,14769460
0.49,0,0.5380152091081574030702919348,0.538015209108157,0.538015209108157,0.538015209108157,0.538015209108157,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,15077160
0.50,0,0.5382279171585317861119117130,0.538227917158532,0.538227917158532,0.538227917158532,0.538227917158532,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,15384860
0.51,0,0.5384405692094079391043823352,0.538440569209408,0.538440569209408,0.538440569209408,0.538440569209408,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,15692560
0.52,0,0.5386531177651901562530960808,0.53865311776519,0.53865311776519,0.53865311776519,0.53865311776519,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,16000250
0.53,0,0.5388655957864363335110633933,0.538865595786436,0.538865595786436,0.538865595786436,0.538865595786436,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,16307950
0.54,0,0.5390779718562321986696096361,0.539077971856232,0.539077971856232,0.539077971856232,0.539077971856232,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,16615650
0.55,0,0.5392902789213285712856130966,0.539290278921328,0.539290278921328,0.539290278921328,0.539290278921328,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,16923350
0.56,0,0.5395025016437800259617613853,0.53950250164378,0.53950250164378,0.53950250164378,0.53950250164378,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,17231040
0.57,0,0.5397146246789115830320280137,0.539714624678912,0.539714624678912,0.539714624678912,0.539714624678912,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,17538740
0.58,0,0.5399266648606560074628095067,0.539926664860656,0.539926664860656,0.539926664860656,0.539926664860656,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,17846440
0.59,0,0.5401386390163546547279616241,0.540138639016355,0.540138639016355,0.540138639016355,0.540138639016355,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,18154130
0.60,0,0.5403505156889252004681750465,0.540350515688925,0.540350515688925,0.540350515688925,0.540350515688925,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,18461830
0.61,0,0.5409652390341259325816721318,0.540965239034126,0.540965239034126,0.540965239034126,0.540965239034126,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,18769530
0.62,0,0.5415654151489544878574817100,0.541565415148954,0.541565415148954,0.541565415148954,0.541565415148954,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,19077230
0.63,0,0.5421655281119868700661358393,0.542165528111987,0.542165528111987,0.542165528111987,0.542165528111987,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,19384920
0.64,0,0.5427655464406988237825042449,0.542765546440699,0.542765546440699,0.542765546440699,0.542765546440699,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,19692620
0.65,0,0.5433654869242651960451700051,0.543365486924265,0.543365486924265,0.543365486924265,0.543365486924265,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,20000320
0.66,0,0.5439653663457234038001447033,0.543965366345723,0.543965366345723,0.543965366345723,0.543965366345723,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,20308020
0.67,0,0.5445651532041358391289230449,0.544565153204136,0.544565153204136,0.544565153204136,0.544565153204136,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,20615710
0.68,0,0.5451648642704487478817576520,0.545164864270449,0.545164864270449,0.545164864270449,0.545164864270449,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,20923410
0.69,0,0.5457645163096545223109338593,0.545764516309655,0.545764516309655,0.545764516309655,0.545764516309655,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,21231110
0.70,0,0.5463640778029508692727234391,0.546364077802951,0.546364077802951,0.546364077802951,0.546364077802951,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,21538800
0.71,0,0.5469635655035987888606593968,0.546963565503599,0.546963565503599,0.546963565503599,0.546963565503599,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,21846500
0.72,0,0.5475629800664509508231502313,0.547562980066451,0.547562980066451,0.547562980066451,0.547562980066451,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,22154200
0.73,0,0.5481623382332696083341125908,0.54816233823327,0.54816233823327,0.54816233823327,0.54816233823327,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,22461900
0.74,0,0.5487616084622589988419066031,0.548761608462259,0.548761608462259,0.548761608462259,0.548761608462259,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,22769590
0.75,0,0.5493608074839133990295281751,0.549360807483913,0.549360807483913,0.549360807483913,0.549360807483913,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,23077290
0.76,0,0.5499599520231775678270030748,0.549959952023178,0.549959952023178,0.549959952023178,0.549959952023178,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,23384990
0.77,0,0.5505590105216010775872397657,0.550559010521601,0.550559010521601,0.550559010521601,0.550559010521601,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,23692680
0.78,0,0.5511579996931913934775427761,0.551157999693192,0.551157999693192,0.551157999693192,0.551157999693192,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,24000380
0.79,0,0.5517569362465682046554655332,0.551756936246568,0.551756936246568,0.551756936246568,0.551756936246568,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,24308080
0.80,0,0.5523558046997521968498833760,0.552355804699752,0.552355804699752,0.552355804699752,0.552355804699752,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,24615780
0.81,0,0.5529545734728487373211858547,0.552954573472849,0.552954573472849,0.552954573472849,0.552954573472849,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,24923470
0.82,0,0.5535532914438973172266892085,0.553553291443897,0.553553291443897,0.553553291443897,0.553553291443897,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,25231170
0.83,0,0.5541519592078621002017093784,0.554151959207862,0.554151959207862,0.554151959207862,0.554151959207862,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,25538870
0.84,0,0.5547505451693132702936534153,0.554750545169313,0.554750545169313,0.554750545169313,0.554750545169313,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,25846560
0.85,0,0.5553490660056421203274319583,0.555349066005642,0.555349066005642,0.555349066005642,0.555349066005642,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,26154260
0.86,0,0.5559475383892144208656515336,0.555947538389214,0.555947538389214,0.555947538389214,0.555947538389214,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,26461960
0.87,0,0.5565459468021485565218252504,0.556545946802149,0.556545946802149,0.556545946802149,0.556545946802149,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,26769660
0.88,0,0.5571442757216366019466659914,0.557144275721637,0.557144275721637,0.557144275721637,0.557144275721637,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,27077350
0.89,0,0.5577425418052528993308567519,0.557742541805253,0.557742541805253,0.557742541805253,0.557742541805253,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,27385050
0.90,0,0.5583407617057372191495824043,0.558340761705737,0.558340761705737,0.558340761705737,0.558340761705737,0,0,0,0,9.91622929969976,39.202740797134832195845225498,39.202740797134832195845225498,27692750
0.91,0,0.562137478885336,0.562137478885336,0.562137478885336,0.562137478885336,0.562137478885336,0,0,0,0,10.2632898479201,39.3241901276554,39.2331735704142,28000450
0.92,0,0.573527630424134,0.573527630424133,0.573527630424133,0.573527630424133,0.573527630424133,0,0,0,0,10.6103503961405,39.4456394581759,39.2636063436935,28308140
0.93,0,0.590347754131602,0.590347754131602,0.590347754131602,0.590347754131602,0.590347754131602,0,0,0,0,10.9574109443609,39.5670887886965,39.2940391169728,28615840
0.94,0,0.606902774238345,0.606902774238345,0.606902774238345,0.606902774238345,0.606902774238345,0,0,0,0,11.3044714925812,39.688538119217,39.3244718902522,28923540
0.95,0,0.623457794345087,0.623457794345088,0.623457794345088,0.623457794345088,0.623457794345088,0,0,0,0,11.6515320408016,39.8099874497376,39.3549046635315,29231230
0.96,0,0.64001281445183,0.64001281445183,0.64001281445183,0.64001281445183,0.64001281445183,0,0,0,0,11.998592589022,39.9314367802582,39.3853374368108,29538930
0.97,0,0.656567834558573,0.656567834558573,0.656567834558573,0.656567834558573,0.656567834558573,0,0,0,0,12.3456531372424,40.0528861107787,39.4157702100902,29846630
0.98,0,0.673122854665315,0.673122854665315,0.673122854665315,0.673122854665315,0.673122854665315,0,0,0,0,12.6927136854627,40.1743354412993,39.4462029833695,30154330
0.99,0,0.689677874772058,0.689677874772058,0.689677874772058,0.689677874772058,0.689677874772058,0,0,0,0,13.0397742336831,40.2957847718198,39.4766357566488,30462020
1.00,0,0.706232894878801,0.706232894878801,0.706232894878801,0.706232894878801,0.706232894878801,0,0,0,0,13.3868347819035,40.4172341023404,39.5070685299282,30769720
1.01,0,0.722787914985543,0.722787914985544,0.722787914985544,0.722787914985544,0.722787914985544,0,0,0,0,13.7338953301239,40.5386834328609,39.5375013032075,31077420
1.02,0,0.739342935092286,0.739342935092286,0.739342935092286,0.739342935092286,0.739342935092286,0,0,0,0,14.0809558783442,40.6601327633815,39.5679340764868,31385110
1.03,0,0.755897955199028,0.755897955199029,0.755897955199029,0.755897955199029,0.755897955199029,0,0,0,0,14.4280164265646,40.781582093902,39.5983668497662,31692810
1.04,0,0.772452975305771,0.772452975305771,0.772452975305771,0.772452975305771,0.772452975305771,0,0,0,0,14.775076974785,40.9030314244226,39.6287996230455,32000510
1.05,0,0.7890079954125136318909662978,0.789007995412514,0.789007995412514,0.789007995412514,0.789007995412514,0,0,0,0,15.122137523005360462034320047,41.024480754943143935834167715,39.659232396324857056780903951,32308200
1.06,0,0.7891232963418235976371316158,0.789123296341824,0.789123296341824,0.789123296341824,0.789123296341824,0,0,0,0,15.131564543725630462034320047,41.031553812237547578699420644,39.666419773751538891003493653,32615900
1.07,0,0.7895983687638246751102029363,0.789598368763825,0.789598368763825,0.789598368763825,0.789598368763825,0,0,0,0,15.140222880194720462034320047,41.038291225757319189371544035,39.673236978811827810364262853,32923600
1.08,0,0.7903865611696368348687406124,0.790386561169637,0.790386561169637,0.790386561169637,0.790386561169637,0,0,0,0,15.148275366892790462034320046,41.044754788697429729355692568,39.679754124087483936090889726,33231300
1.09,0,0.7914596955648993316339883323,0.791459695564899,0.791459695564899,0.791459695564899,0.791459695564899,0,0,0,0,15.155834740344950462034320047,41.050998767638548147045469031,39.686030038137295565446714561,33539000
1.10,0,0.7927987421231537253090893343,0.792798742123154,0.792798742123154,0.792798742123154,0.792798742123154,0,0,0,0,15.162982881328120462034320047,41.0570740598168436430141314,39.692117737608374505996643309,33846690
1.11,0,0.7943899672959318422256266377,0.794389967295932,0.794389967295932,0.794389967295932,0.794389967295932,0,0,0,0,15.169781444344260462034320046,41.063003833694091513936552056,39.6980435616637879325634195,34154390
1.12,0,0.7962230438638968892084647311,0.796223043863897,0.796223043863897,0.796223043863897,0.796223043863897,0,0,0,0,15.176278182761330462034320046,41.068810113741589205218688232,39.703831565731489293563046052,34462090
1.13,0,0.7982899880960535475942154122,0.798289988096054,0.798289988096054,0.798289988096054,0.798289988096054,0,0,0,0,15.182510923819340462034320046,41.074504642337939387927878857,39.709495692254596001049549323,34769780
1.14,0,0.8005844551254575053816655422,0.800584455125458,0.800584455125458,0.800584455125458,0.800584455125458,0,0,0,0,15.188510332358450462034320047,41.080108032801039319712921115,39.715057186268286091476407632,35077480
1.15,0,0.8031013743430401554762620270,0.80310137434304,0.80310137434304,0.80310137434304,0.80310137434304,0,0,0,0,15.194301531853500462034320046,41.08564487647773511666636348,39.720540358832745738135899261,35385180
1.16,0,0.8049450099441284366907909694,0.804945009944128,0.804945009944128,0.804945009944128,0.804945009944128,0,0,0,0,15.199905500029610462034320046,41.091099630839002883120071821,39.725933173321245555924150994,35692880
1.17,0,0.8069746993623040759053402035,0.806974699362304,0.806974699362304,0.806974699362304,0.806974699362304,0,0,0,0,15.205339928097030462034320047,41.096506279876597377643019509,39.73126768878349101428695866,36000570
1.18,0,0.8092203627435718448953507191,0.809220362743572,0.809220362743572,0.809220362743572,0.809220362743572,0,0,0,0,15.210619852125100462034320047,41.101854479691363739345861811,39.736535990587980536938257609,36308270
1.19,0,0.8112269640688114179769451859,0.811226964068811,0.811226964068811,0.811226964068811,0.811226964068811,0,0,0,0,15.215758258991410462034320046,41.107156053452155587452982063,39.741749849083007451007103855,36615970
1.20,0,0.8122660923289907623209009899,0.812266092328991,0.812266092328991,0.812266092328991,0.812266092328991,0,0,0,0,15.220766378973210462034320047,41.112418038617810632829030108,39.746916586464400592902656928,36923660
1.21,0,0.8135301351679359089206675448,0.813530135167936,0.813530135167936,0.813530135167936,0.813530135167936,0,0,0,0,15.225654046433980462034320046,41.117642392938233117427538059,39.752038845000917288120871048,37231360
1.22,0,0.8150178750966984105319367836,0.815017875096698,0.815017875096698,0.815017875096698,0.815017875096698,0,0,0,0,15.230429918630780462034320046,41.122842533602749262731766196,39.757129434818849229996852486,37539060
1.23,0,0.8167280236866034772399566441,0.816728023686604,0.816728023686604,0.816728023686604,0.816728023686604,0,0,0,0,15.235101607653650462034320047,41.128000556461536041998233809,39.762172989771221954280078477,37846760
1.24,0,0.8186599278878946123082851890,0.818659927887894,0.818659927887894,0.818659927887894,0.818659927887894,0,0,0,0,15.239675925097130462034320047,41.133142268739267190041162674,39.767193262569061927638542752,38154450
1.25,0,0.8208128324155280713516435625,0.820812832415528,0.820812832415528,0.820812832415528,0.820812832415528,0,0,0,0,15.244158962473340462034320046,41.138261796093299261846133871,39.772185535642383625303536619,38462150
1.26,0,0.8231860968864714626947898547,0.823186096886472,0.823186096886472,0.823186096886472,0.823186096886472,0,0,0,0,15.248556188138180462034320047,41.143363276668129911313793031,39.777154012486950561026641763,38769850
1.27,0,0.8257794767213619485066398969,0.825779476721362,0.825779476721362,0.825779476721362,0.825779476721362,0,0,0,0,15.252872502310240462034320046,41.1484434627201147327416662,39.782096222416078403899352412,39077540
1.28,0,0.8285927170615085322129979852,0.828592717061509,0.828592717061509,0.828592717061509,0.828592717061509,0,0,0,0,15.257112386277930462034320047,41.153508577029420853965842016,39.787018149198440086075015464,39385240
1.29,0,0.8316256891262445348802382675,0.831625689126244,0.831625689126244,0.831625689126244,0.831625689126244,0,0,0,0,15.261279893973490462034320047,41.158557414513367878918490532,39.791919077341753290234012396,39692940
1.30,0,0.8348781485621938733264189000,0.834878148562194,0.834878148562194,0.834878148562194,0.834878148562194,0,0,0,0,15.265378700745800462034320046,41.163606656967394726847248852,39.796814298291259839406995411,40000640
1.31,0,0.8383504854332197393267588971,0.83835048543322,0.83835048543322,0.83835048543322,0.83835048543322,0,0,0,0,15.269412207402660462034320047,41.168631692573261857119196516,39.801682046236929173536179554,40308330
1.32,0,0.8420425055691738487831779401,0.842042505569174,0.842042505569174,0.842042505569174,0.842042505569174,0,0,0,0,15.273383490368710462034320046,41.173658472123085416612877861,39.806545871773226661175569202,40616030
1.33,0,0.8459546530527842336486482751,0.845954653052784,0.845954653052784,0.845954653052784,0.845954653052784,0,0,0,0,15.277295422022810462034320047,41.178671970495376860722602177,39.811392558323804965072538837,40923730
1.34,0,0.8500869736601371176504289699,0.850086973660137,0.850086973660137,0.850086973660137,0.850086973660137,0,0,0,0,15.281150600870430462034320046,41.183683131962912306374745952,39.816232155672483826295179196,41231420
1.35,0,0.8544400391105727331523631061,0.854440039110573,0.854440039110573,0.854440039110573,0.854440039110573,0,0,0,0,15.284951469443640462034320047,41.188685928452202173230870869,39.821059477142750060223490237,41539120
1.36,0,0.8590140220024265428115903617,0.859014022002426,0.859014022002426,0.859014022002426,0.859014022002426,0,0,0,0,15.288700262426330462034320046,41.193691914061249098531164524,39.825885087500362587901120437,41846820
1.37,0,0.8638094913375480812605597731,0.863809491337548,0.863809491337548,0.863809491337548,0.863809491337548,0,0,0,0,15.292399085035350462034320046,41.198696265730220518675946328,39.830704850522504908541629339,42154520
1.38,0,0.8688269185496350928152116688,0.868826918549635,0.868826918549635,0.868826918549635,0.868826918549635,0,0,0,0,15.296049860984480462034320047,41.203685958046437056072379167,39.835507255349454737390002509,42462210
1.39,0,0.8740668539686127777930379867,0.874066853968613,0.874066853968613,0.874066853968613,0.874066853968613,0,0,0,0,15.299654391269050462034320046,41.20869036540351908102905913,39.840318813630605327976045289,42769910
1.40,0,0.8795297636624156623137346342,0.879529763662416,0.879529763662416,0.879529763662416,0.879529763662416,0,0,0,0,15.303214375015400462034320047,41.213680516793757891627598756,39.845113690261106764569426754,43077610
1.41,0,0.8852162466075829828268435221,0.885216246607583,0.885216246607583,0.885216246607583,0.885216246607583,0,0,0,0,15.306731393634380462034320047,41.218685847633233012951655771,39.849918433188182448444219452,43385300
1.42,0,0.8841705106233421340801434539,0.884170510623342,0.884170510623342,0.884170510623342,0.884170510623342,0,0,0,0,15.267295682769270462034320047,41.201685032326024078920265764,39.831135948695156748488660488,43693000
1.43,0,0.8781983151961771093489138066,0.878198315196177,0.878198315196177,0.878198315196177,0.878198315196177,0,0,0,0,15.207695326644330462034320046,41.173771210356650117926531499,39.800741823659012317297507059,44000700
1.44,0,0.8723374564091149428835528006,0.872337456409115,0.872337456409115,0.872337456409115,0.872337456409115,0,0,0,0,15.15657563631722326788511649,41.151551480904892830636787241,39.779461137333348156496628426,44308400
1.45,0,0.8665828135867679727082365256,0.866582813586768,0.866582813586768,0.866582813586768,0.866582813586768,0,0,0,0,15.113742355816869818580995501,41.134230493627481412225396502,39.765123531473002341699879164,44616100
